#                                                                                     --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                 accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#         ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
scaffold_9:5654072-5650965    -           1036 7941at71240          -            811         0 1129.4  24.5   1   2  4.4e-156  9.7e-155  515.9  14.0    17   421   122   567   112   581 0.91 -
scaffold_9:5654072-5650965    -           1036 7941at71240          -            811         0 1129.4  24.5   2   2    3e-187  6.6e-186  619.0   1.9   417   811   615  1027   598  1027 0.96 -
scaffold_12:12859293-12858154 -            380 7941at71240          -            811   1.6e-59  201.0   3.3   3   4   5.3e-15   1.2e-13   49.3   0.0   709   794   135   220   134   221 0.96 -
scaffold_12:12859293-12858154 -            380 7941at71240          -            811   1.6e-59  201.0   3.3   4   4     7e-29   1.6e-27   95.1   0.2   648   807   211   373   210   376 0.96 -
scaffold_8:26271959-26273758  -            600 7941at71240          -            811     2e-59  200.6   0.2   1   5    0.0049      0.11    9.7   0.0    63   103    96   136    79   150 0.87 -
scaffold_8:26271959-26273758  -            600 7941at71240          -            811     2e-59  200.6   0.2   2   5   0.00023    0.0051   14.1   0.0   265   365   165   266   157   268 0.87 -
scaffold_8:26271959-26273758  -            600 7941at71240          -            811     2e-59  200.6   0.2   3   5   1.5e-22   3.3e-21   74.2   0.1   677   807   228   360   225   363 0.91 -
scaffold_8:26271959-26273758  -            600 7941at71240          -            811     2e-59  200.6   0.2   4   5   3.5e-18   7.7e-17   59.8   0.0   702   809   360   467   357   468 0.96 -
scaffold_8:26271959-26273758  -            600 7941at71240          -            811     2e-59  200.6   0.2   5   5   1.9e-15   4.1e-14   50.8   0.0   699   794   462   557   458   574 0.90 -
scaffold_10:7115636-7114062   -            525 7941at71240          -            811   4.8e-59  199.4   0.0   1   5   3.5e-05   0.00078   16.8   0.0   709   764    82   136    74   136 0.90 -
scaffold_10:7115636-7114062   -            525 7941at71240          -            811   4.8e-59  199.4   0.0   2   5   5.2e-15   1.1e-13   49.3   0.1   709   801   116   208   112   217 0.95 -
scaffold_10:7115636-7114062   -            525 7941at71240          -            811   4.8e-59  199.4   0.0   3   5     3e-12   6.7e-11   40.1   0.0   646   741   227   325   210   333 0.88 -
scaffold_10:7115636-7114062   -            525 7941at71240          -            811   4.8e-59  199.4   0.0   4   5   3.4e-29   7.6e-28   96.2   0.0   644   804   332   495   324   502 0.92 -
scaffold_10:7115636-7114062   -            525 7941at71240          -            811   4.8e-59  199.4   0.0   5   5   3.4e-05   0.00076   16.8   0.0   698   755   459   516   457   520 0.89 -
scaffold_10:612535-611318     -            406 7941at71240          -            811   5.2e-59  199.3   0.2   1   4   3.7e-16   8.3e-15   53.1   0.0   672   777    18   126     4   130 0.90 -
scaffold_10:612535-611318     -            406 7941at71240          -            811   5.2e-59  199.3   0.2   2   4   1.7e-15   3.7e-14   50.9   0.0   706   800   125   219   124   221 0.95 -
scaffold_10:612535-611318     -            406 7941at71240          -            811   5.2e-59  199.3   0.2   3   4   1.8e-19     4e-18   64.0   0.0   650   776   206   335   206   339 0.94 -
scaffold_10:612535-611318     -            406 7941at71240          -            811   5.2e-59  199.3   0.2   4   4     2e-11   4.4e-10   37.4   0.1   704   776   333   405   332   406 0.97 -
scaffold_6:18878573-18876894  -            560 7941at71240          -            811   6.9e-59  198.9   3.2   1   5   0.00018    0.0039   14.4   0.0   636   742     4   118     1   122 0.77 -
scaffold_6:18878573-18876894  -            560 7941at71240          -            811   6.9e-59  198.9   3.2   2   5   1.5e-11   3.3e-10   37.8   0.0    62   173   110   227    92   232 0.89 -
scaffold_6:18878573-18876894  -            560 7941at71240          -            811   6.9e-59  198.9   3.2   3   5   1.2e-17   2.7e-16   58.0   0.1   647   780   236   372   233   381 0.94 -
scaffold_6:18878573-18876894  -            560 7941at71240          -            811   6.9e-59  198.9   3.2   4   5   3.8e-27   8.5e-26   89.4   0.3   647   799   376   532   373   543 0.92 -
scaffold_6:18878573-18876894  -            560 7941at71240          -            811   6.9e-59  198.9   3.2   5   5     0.054       1.2    6.2   0.0   299   338   519   558   518   560 0.71 -
scaffold_6:15285725-15283332  -            798 7941at71240          -            811   1.1e-58  198.2   3.5   1   6   1.9e-09   4.3e-08   30.9   0.1    46   173    54   181    28   187 0.64 -
scaffold_6:15285725-15283332  -            798 7941at71240          -            811   1.1e-58  198.2   3.5   2   6     0.004     0.089   10.0   0.0   498   548   218   268   202   271 0.70 -
scaffold_6:15285725-15283332  -            798 7941at71240          -            811   1.1e-58  198.2   3.5   3   6   2.1e-11   4.6e-10   37.4   0.0   712   785   272   345   265   346 0.96 -
scaffold_6:15285725-15283332  -            798 7941at71240          -            811   1.1e-58  198.2   3.5   4   6   4.8e-19   1.1e-17   62.6   0.0   674   804   336   469   336   476 0.92 -
scaffold_6:15285725-15283332  -            798 7941at71240          -            811   1.1e-58  198.2   3.5   5   6   2.1e-17   4.7e-16   57.2   0.0   653   807   596   753   580   756 0.91 -
scaffold_6:15285725-15283332  -            798 7941at71240          -            811   1.1e-58  198.2   3.5   6   6   4.5e-11   9.9e-10   36.3   0.0   701   787   682   768   679   789 0.93 -
scaffold_6:31547966-31555443  -            725 7941at71240          -            811   2.3e-58  197.1   0.0   1   5   1.1e-06   2.4e-05   21.8   0.0    59   176   175   295   165   298 0.88 -
scaffold_6:31547966-31555443  -            725 7941at71240          -            811   2.3e-58  197.1   0.0   2   5     3e-17   6.6e-16   56.7   0.0   647   777   300   429   297   433 0.95 -
scaffold_6:31547966-31555443  -            725 7941at71240          -            811   2.3e-58  197.1   0.0   3   5   1.4e-14     3e-13   47.9   0.0   703   800   425   522   423   524 0.96 -
scaffold_6:31547966-31555443  -            725 7941at71240          -            811   2.3e-58  197.1   0.0   4   5   4.4e-19   9.8e-18   62.7   0.0   616   782   508   679   504   686 0.86 -
scaffold_6:31547966-31555443  -            725 7941at71240          -            811   2.3e-58  197.1   0.0   5   5   0.00073     0.016   12.4   0.0   299   333   683   717   679   724 0.88 -
scaffold_5:1957822-1959054    -            411 7941at71240          -            811   2.9e-58  196.8   2.5   1   4   8.2e-16   1.8e-14   51.9   0.0   702   799    24   123     2   134 0.85 -
scaffold_5:1957822-1959054    -            411 7941at71240          -            811   2.9e-58  196.8   2.5   2   4   2.4e-14   5.4e-13   47.1   0.0   695   788   121   217   120   218 0.91 -
scaffold_5:1957822-1959054    -            411 7941at71240          -            811   2.9e-58  196.8   2.5   3   4     2e-28   4.4e-27   93.6   0.3   649   807   215   376   213   377 0.96 -
scaffold_5:1957822-1959054    -            411 7941at71240          -            811   2.9e-58  196.8   2.5   4   4   2.7e-07     6e-06   23.7   0.0   703   770   342   409   341   411 0.94 -
scaffold_7:7303740-7302262    -            493 7941at71240          -            811   5.8e-58  195.8   3.9   1   4    0.0017     0.037   11.2   0.0   717   802     5    95     1   103 0.82 -
scaffold_7:7303740-7302262    -            493 7941at71240          -            811   5.8e-58  195.8   3.9   2   4   1.5e-14   3.3e-13   47.8   0.1   708   808   105   205    97   208 0.95 -
scaffold_7:7303740-7302262    -            493 7941at71240          -            811   5.8e-58  195.8   3.9   3   4   4.3e-15   9.5e-14   49.6   0.0   709   796   213   301   206   316 0.92 -
scaffold_7:7303740-7302262    -            493 7941at71240          -            811   5.8e-58  195.8   3.9   4   4   1.4e-15   3.2e-14   51.1   0.0   709   802   321   414   309   420 0.94 -
scaffold_5:13248518-13247238  -            427 7941at71240          -            811     1e-57  195.0   0.0   1   4   2.3e-13   5.1e-12   43.8   0.0   618   785     1   170     1   173 0.90 -
scaffold_5:13248518-13247238  -            427 7941at71240          -            811     1e-57  195.0   0.0   2   4   6.5e-19   1.4e-17   62.2   0.0   616   783    64   238    63   240 0.86 -
scaffold_5:13248518-13247238  -            427 7941at71240          -            811     1e-57  195.0   0.0   3   4   3.2e-21   7.1e-20   69.8   0.0   648   792   240   387   239   391 0.95 -
scaffold_5:13248518-13247238  -            427 7941at71240          -            811     1e-57  195.0   0.0   4   4   3.1e-11     7e-10   36.8   0.0   698   790   328   420   324   427 0.73 -
scaffold_7:1896571-1895585    -            329 7941at71240          -            811   1.2e-57  194.7   0.1   1   3   7.5e-28   1.7e-26   91.7   0.1   647   804     5   165     2   171 0.95 -
scaffold_7:1896571-1895585    -            329 7941at71240          -            811   1.2e-57  194.7   0.1   2   3   1.1e-17   2.5e-16   58.1   0.0   703   780   169   246   165   250 0.96 -
scaffold_7:1896571-1895585    -            329 7941at71240          -            811   1.2e-57  194.7   0.1   3   3   5.8e-13   1.3e-11   42.5   0.0   712   789   250   327   246   329 0.94 -
scaffold_10:17681193-17679988 -            402 7941at71240          -            811   1.3e-57  194.6   0.6   1   5    0.0042     0.094    9.9   0.0   298   361     3    66     1    70 0.68 -
scaffold_10:17681193-17679988 -            402 7941at71240          -            811   1.3e-57  194.6   0.6   2   5   1.1e-16   2.4e-15   54.8   0.1   710   793    69   155    61   156 0.90 -
scaffold_10:17681193-17679988 -            402 7941at71240          -            811   1.3e-57  194.6   0.6   3   5   9.5e-09   2.1e-07   28.6   0.0   710   781   142   213   140   214 0.96 -
scaffold_10:17681193-17679988 -            402 7941at71240          -            811   1.3e-57  194.6   0.6   4   5     8e-23   1.8e-21   75.1   0.0   703   809   205   311   202   313 0.97 -
scaffold_10:17681193-17679988 -            402 7941at71240          -            811   1.3e-57  194.6   0.6   5   5   1.1e-11   2.5e-10   38.3   0.0   672   759   311   401   308   402 0.86 -
scaffold_9:3502840-3501155    -            562 7941at71240          -            811   2.5e-57  193.7   3.6   1   3   9.2e-24     2e-22   78.2   0.8   582   784    96   305    75   307 0.87 -
scaffold_9:3502840-3501155    -            562 7941at71240          -            811   2.5e-57  193.7   3.6   2   3   9.8e-23   2.2e-21   74.8   0.0   648   802   306   463   303   467 0.96 -
scaffold_9:3502840-3501155    -            562 7941at71240          -            811   2.5e-57  193.7   3.6   3   3   1.4e-12     3e-11   41.3   0.0   697   781   463   547   461   559 0.93 -
scaffold_4:2055507-2072890    -            885 7941at71240          -            811   3.3e-57  193.3   2.1   1   5   1.5e-06   3.3e-05   21.3   0.0    53   176   106   231    94   232 0.87 -
scaffold_4:2055507-2072890    -            885 7941at71240          -            811   3.3e-57  193.3   2.1   2   5   3.5e-17   7.7e-16   56.5   0.8   646   799   200   356   198   370 0.91 -
scaffold_4:2055507-2072890    -            885 7941at71240          -            811   3.3e-57  193.3   2.1   3   5   4.2e-10   9.4e-09   33.0   0.1   707   797   366   456   345   462 0.87 -
scaffold_4:2055507-2072890    -            885 7941at71240          -            811   3.3e-57  193.3   2.1   4   5   1.1e-10   2.4e-09   35.0   0.0   696   769   457   533   454   538 0.83 -
scaffold_4:2055507-2072890    -            885 7941at71240          -            811   3.3e-57  193.3   2.1   5   5   1.6e-14   3.6e-13   47.6   0.0   703   788   537   622   534   626 0.93 -
scaffold_11:7456455-7454218   -            746 7941at71240          -            811     6e-57  192.4  15.8   1   6   7.9e-18   1.8e-16   58.6   0.3    40   173    33   172    15   193 0.81 -
scaffold_11:7456455-7454218   -            746 7941at71240          -            811     6e-57  192.4  15.8   2   6   2.2e-15   4.8e-14   50.5   0.1   647   781   202   339   197   344 0.92 -
scaffold_11:7456455-7454218   -            746 7941at71240          -            811     6e-57  192.4  15.8   3   6      0.83        18    2.3   0.0   716   771   344   398   337   405 0.85 -
scaffold_11:7456455-7454218   -            746 7941at71240          -            811     6e-57  192.4  15.8   4   6   3.3e-08   7.3e-07   26.8   0.0   112   184   411   483   402   486 0.92 -
scaffold_11:7456455-7454218   -            746 7941at71240          -            811     6e-57  192.4  15.8   5   6   4.8e-18   1.1e-16   59.3   1.1   615   791   481   661   479   666 0.91 -
scaffold_11:7456455-7454218   -            746 7941at71240          -            811     6e-57  192.4  15.8   6   6     0.005      0.11    9.6   0.0   704   773   644   713   643   720 0.91 -
scaffold_13:7940498-7939107   -            464 7941at71240          -            811   6.8e-57  192.3   1.3   1   4     4e-05   0.00088   16.6   0.1   705   781    37   114    31   134 0.87 -
scaffold_13:7940498-7939107   -            464 7941at71240          -            811   6.8e-57  192.3   1.3   2   4   4.1e-12   9.2e-11   39.7   0.0   706   786   145   224   139   224 0.94 -
scaffold_13:7940498-7939107   -            464 7941at71240          -            811   6.8e-57  192.3   1.3   3   4   3.7e-15   8.2e-14   49.8   0.0   706   800   179   273   177   283 0.94 -
scaffold_13:7940498-7939107   -            464 7941at71240          -            811   6.8e-57  192.3   1.3   4   4   5.9e-32   1.3e-30  105.3   0.0   639   796   289   446   277   461 0.93 -
scaffold_13:6594760-6596022   -            421 7941at71240          -            811   1.5e-56  191.1   1.1   1   3      0.43       9.5    3.2   0.0   738   785    10    56     4    72 0.81 -
scaffold_13:6594760-6596022   -            421 7941at71240          -            811   1.5e-56  191.1   1.1   2   3   3.8e-30   8.4e-29   99.3   0.0   607   799    88   287    87   290 0.93 -
scaffold_13:6594760-6596022   -            421 7941at71240          -            811   1.5e-56  191.1   1.1   3   3   8.1e-30   1.8e-28   98.2   0.5   648   796   238   389   237   408 0.92 -
scaffold_4:27202164-27200128  -            679 7941at71240          -            811   1.3e-55  188.1   0.0   1   4   3.1e-16   6.9e-15   53.3   0.0    45   181    83   220    73   223 0.91 -
scaffold_4:27202164-27200128  -            679 7941at71240          -            811   1.3e-55  188.1   0.0   2   4   3.1e-22   6.9e-21   73.2   0.0   615   788   221   399   218   411 0.92 -
scaffold_4:27202164-27200128  -            679 7941at71240          -            811   1.3e-55  188.1   0.0   3   4     5e-10   1.1e-08   32.8   0.0   276   359   443   526   402   535 0.84 -
scaffold_4:27202164-27200128  -            679 7941at71240          -            811   1.3e-55  188.1   0.0   4   4   1.9e-07   4.2e-06   24.3   0.0   654   745   541   636   527   651 0.88 -
scaffold_6:33116756-33114897  -            620 7941at71240          -            811   3.8e-55  186.5   6.6   1   4   1.7e-09   3.9e-08   31.0   0.0   424   544    55   185    47   186 0.83 -
