#                                                                                     --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                 accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#         ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
scaffold_2:18387808-18384677  -           1044 8828at71240          -            913         0 1299.0  23.8   1   2         0         0 1283.5  21.7     1   904     2   965     2   971 0.93 -
scaffold_2:18387808-18384677  -           1044 8828at71240          -            913         0 1299.0  23.8   2   2   7.6e-05    0.0017   15.7   0.0   886   913  1017  1044   989  1044 0.77 -
scaffold_6:31547966-31555443  -            725 8828at71240          -            913   1.2e-72  244.5   4.5   5   5   1.6e-15   3.5e-14   51.0   0.0   237   344   616   723   615   724 0.97 -
scaffold_1:41095003-41093519  -            495 8828at71240          -            913   2.4e-72  243.5   5.4   1   4   4.1e-14     9e-13   46.4   0.0   236   375     2   149     1   150 0.75 -
scaffold_1:41095003-41093519  -            495 8828at71240          -            913   2.4e-72  243.5   5.4   2   4   1.9e-35   4.2e-34  116.9   1.1   179   364   124   308   122   310 0.95 -
scaffold_1:41095003-41093519  -            495 8828at71240          -            913   2.4e-72  243.5   5.4   3   4   4.1e-24   8.9e-23   79.5   0.1   256   354   305   403   303   421 0.94 -
scaffold_1:41095003-41093519  -            495 8828at71240          -            913   2.4e-72  243.5   5.4   4   4     0.062       1.4    6.1   0.0   253   276   471   494   461   495 0.69 -
scaffold_7:13111021-13112085  -            355 8828at71240          -            913   9.6e-71  238.2  14.2   1   3   9.6e-31   2.1e-29  101.4   2.6   223   368    24   173     4   180 0.89 -
scaffold_7:13111021-13112085  -            355 8828at71240          -            913   9.6e-71  238.2  14.2   2   3   1.9e-20   4.3e-19   67.3   0.6   281   364   156   239   155   241 0.75 -
scaffold_7:13111021-13112085  -            355 8828at71240          -            913   9.6e-71  238.2  14.2   3   3   5.1e-28   1.1e-26   92.4   0.6   247   364   227   344   227   348 0.98 -
scaffold_2:13373666-13366827  -            865 8828at71240          -            913     2e-70  237.2   3.9   1   4   1.8e-15     4e-14   50.9   0.0   236   351   111   227    94   233 0.91 -
scaffold_2:13373666-13366827  -            865 8828at71240          -            913     2e-70  237.2   3.9   2   4   1.7e-13   3.7e-12   44.4   0.0   252   346   234   328   228   329 0.96 -
scaffold_2:13373666-13366827  -            865 8828at71240          -            913     2e-70  237.2   3.9   3   4     2e-31   4.4e-30  103.7   0.2   233   471   320   563   316   564 0.95 -
scaffold_2:13373666-13366827  -            865 8828at71240          -            913     2e-70  237.2   3.9   4   4   5.7e-19   1.3e-17   62.4   0.2   671   840   452   629   451   651 0.89 -
scaffold_7:1876685-1875576    -            370 8828at71240          -            913     2e-70  237.2  14.5   1   4   1.4e-12   3.1e-11   41.3   0.4   248   345     1    99     1    99 0.95 -
scaffold_7:1876685-1875576    -            370 8828at71240          -            913     2e-70  237.2  14.5   2   4   5.3e-16   1.2e-14   52.6   0.1   232   285    91   144    89   146 0.97 -
scaffold_7:1876685-1875576    -            370 8828at71240          -            913     2e-70  237.2  14.5   3   4   7.6e-24   1.7e-22   78.6   1.3   245   357   139   246   139   246 0.97 -
scaffold_7:1876685-1875576    -            370 8828at71240          -            913     2e-70  237.2  14.5   4   4   3.8e-28   8.3e-27   92.8   0.6   248   366   242   360   241   370 0.93 -
scaffold_7:2065745-2064903    -            281 8828at71240          -            913   3.1e-69  233.2   5.6   1   3   5.3e-19   1.2e-17   62.5   0.1   247   357     5   115     2   115 0.98 -
scaffold_7:2065745-2064903    -            281 8828at71240          -            913   3.1e-69  233.2   5.6   2   3   1.6e-30   3.6e-29  100.6   0.3   259   357    87   185    87   185 0.97 -
scaffold_7:2065745-2064903    -            281 8828at71240          -            913   3.1e-69  233.2   5.6   3   3   5.1e-26   1.1e-24   85.8   0.1   245   348   178   281   178   281 0.99 -
scaffold_14:1925618-1927855   -            746 8828at71240          -            913   8.3e-69  231.8  23.8   1   5   8.4e-06   0.00018   18.9   0.0   657   726    53   125    47   129 0.90 -
scaffold_14:1925618-1927855   -            746 8828at71240          -            913   8.3e-69  231.8  23.8   2   5   5.3e-24   1.2e-22   79.1   0.2   236   496   114   401   114   401 0.86 -
scaffold_14:1925618-1927855   -            746 8828at71240          -            913   8.3e-69  231.8  23.8   3   5   3.3e-24   7.3e-23   79.8   2.4   130   365   340   578   336   581 0.95 -
scaffold_14:1925618-1927855   -            746 8828at71240          -            913   8.3e-69  231.8  23.8   4   5   5.4e-18   1.2e-16   59.2   2.1   189   332   470   615   466   617 0.92 -
scaffold_14:1925618-1927855   -            746 8828at71240          -            913   8.3e-69  231.8  23.8   5   5     4e-12   8.8e-11   39.8   0.8   201   332   587   719   577   732 0.85 -
scaffold_6:27922562-27921600  -            321 8828at71240          -            913   8.8e-69  231.7  13.6   1   3   3.5e-29   7.7e-28   96.2   2.1   232   361     2   132     1   134 0.96 -
scaffold_6:27922562-27921600  -            321 8828at71240          -            913   8.8e-69  231.7  13.6   2   3   7.1e-28   1.6e-26   91.9   0.7   247   360   123   236   122   238 0.97 -
scaffold_6:27922562-27921600  -            321 8828at71240          -            913   8.8e-69  231.7  13.6   3   3   1.1e-18   2.5e-17   61.5   0.3   246   340   227   321   226   321 0.98 -
scaffold_16:237955-235802     -            718 8828at71240          -            913   1.1e-68  231.4   8.0   1   5   7.7e-16   1.7e-14   52.1   0.0   239   427    79   275    73   279 0.92 -
scaffold_16:237955-235802     -            718 8828at71240          -            913   1.1e-68  231.4   8.0   2   5   3.7e-18   8.3e-17   59.7   0.2   265   358   329   422   314   426 0.93 -
scaffold_16:237955-235802     -            718 8828at71240          -            913   1.1e-68  231.4   8.0   3   5   1.8e-21     4e-20   70.7   0.3   250   357   419   526   418   526 0.97 -
scaffold_16:237955-235802     -            718 8828at71240          -            913   1.1e-68  231.4   8.0   4   5   1.8e-18   4.1e-17   60.8   0.0   239   366   513   643   512   644 0.93 -
scaffold_16:237955-235802     -            718 8828at71240          -            913   1.1e-68  231.4   8.0   5   5      0.77        17    2.4   0.0   792   824   631   663   629   682 0.86 -
scaffold_13:6594760-6596022   -            421 8828at71240          -            913   3.6e-68  229.7   5.2   1   3   4.7e-21     1e-19   69.3   0.1   257   354    86   182    78   183 0.95 -
scaffold_13:6594760-6596022   -            421 8828at71240          -            913   3.6e-68  229.7   5.2   2   3   4.9e-23   1.1e-21   75.9   0.1   239   355   172   290   171   291 0.97 -
scaffold_13:6594760-6596022   -            421 8828at71240          -            913   3.6e-68  229.7   5.2   3   3   1.3e-30   2.8e-29  101.0   0.2   236   364   276   404   271   409 0.96 -
scaffold_8:22790666-22792658  -            632 8828at71240          -            913   6.2e-68  228.9  12.6   1   5     0.006      0.13    9.4   0.1   433   503   116   187   103   192 0.88 -
scaffold_8:22790666-22792658  -            632 8828at71240          -            913   6.2e-68  228.9  12.6   2   5   5.7e-31   1.3e-29  102.1   4.3   165   365   191   395   186   399 0.93 -
scaffold_8:22790666-22792658  -            632 8828at71240          -            913   6.2e-68  228.9  12.6   3   5   1.8e-12     4e-11   40.9   0.0   284   365   384   465   378   472 0.94 -
scaffold_8:22790666-22792658  -            632 8828at71240          -            913   6.2e-68  228.9  12.6   4   5   5.5e-15   1.2e-13   49.3   0.0   270   352   475   557   466   567 0.95 -
scaffold_8:22790666-22792658  -            632 8828at71240          -            913   6.2e-68  228.9  12.6   5   5   1.3e-09     3e-08   31.4   0.1   220   280   564   625   558   629 0.72 -
scaffold_10:814577-813843     -            245 8828at71240          -            913   1.3e-67  227.9   5.3   1   2   2.7e-33     6e-32  109.8   0.4   236   358     1   123     1   125 0.98 -
scaffold_10:814577-813843     -            245 8828at71240          -            913   1.3e-67  227.9   5.3   2   2   1.2e-38   2.7e-37  127.5   0.5   224   366    93   236    92   245 0.96 -
scaffold_2:29144955-29147636  -            894 8828at71240          -            913     4e-67  226.2  10.2   1   5   9.9e-11   2.2e-09   35.2   0.3   236   363   204   330   198   336 0.95 -
scaffold_2:29144955-29147636  -            894 8828at71240          -            913     4e-67  226.2  10.2   2   5   2.2e-12   4.9e-11   40.6   0.0   234   322   306   394   298   410 0.89 -
scaffold_2:29144955-29147636  -            894 8828at71240          -            913     4e-67  226.2  10.2   3   5   1.5e-17   3.3e-16   57.7   0.0   233   467   340   578   338   581 0.93 -
scaffold_2:29144955-29147636  -            894 8828at71240          -            913     4e-67  226.2  10.2   4   5   6.3e-29   1.4e-27   95.4   2.5   231   467   582   822   574   829 0.96 -
scaffold_2:29144955-29147636  -            894 8828at71240          -            913     4e-67  226.2  10.2   5   5   6.6e-10   1.5e-08   32.4   0.0   227   296   821   891   818   894 0.87 -
scaffold_10:17676245-17675121 -            375 8828at71240          -            913   4.9e-66  222.6   0.2   1   3   9.4e-19   2.1e-17   61.7   0.0   242   363     7   130     2   134 0.91 -
scaffold_10:17676245-17675121 -            375 8828at71240          -            913   4.9e-66  222.6   0.2   2   3   4.4e-19   9.7e-18   62.8   0.0   248   359   120   234   119   234 0.94 -
scaffold_10:17676245-17675121 -            375 8828at71240          -            913   4.9e-66  222.6   0.2   3   3   3.4e-33   7.6e-32  109.5   0.1   232   381   212   366   204   370 0.92 -
scaffold_1:27801615-27804414  -            745 8828at71240          -            913   5.9e-66  222.4   9.4   1   4   2.3e-16   5.2e-15   53.8   0.1   239   377   199   339   195   347 0.90 -
scaffold_1:27801615-27804414  -            745 8828at71240          -            913   5.9e-66  222.4   9.4   2   4   1.5e-17   3.4e-16   57.7   0.6   234   359   351   481   341   489 0.78 -
scaffold_1:27801615-27804414  -            745 8828at71240          -            913   5.9e-66  222.4   9.4   3   4   1.4e-28   3.2e-27   94.2   0.5   233   361   519   647   512   668 0.94 -
scaffold_1:27801615-27804414  -            745 8828at71240          -            913   5.9e-66  222.4   9.4   4   4   8.6e-06   0.00019   18.8   0.0   427   494   673   743   664   745 0.81 -
scaffold_9:5654072-5650965    -           1036 8828at71240          -            913     1e-65  221.6  18.0   1   4   1.9e-08   4.2e-07   27.6   3.6   193   333   152   292   114   325 0.73 -
scaffold_9:5654072-5650965    -           1036 8828at71240          -            913     1e-65  221.6  18.0   2   4   5.6e-21   1.2e-19   69.1   0.9   167   369   335   539   324   570 0.93 -
scaffold_9:5654072-5650965    -           1036 8828at71240          -            913     1e-65  221.6  18.0   3   4   1.1e-07   2.5e-06   25.1   0.1   252   360   704   814   635   824 0.84 -
scaffold_9:5654072-5650965    -           1036 8828at71240          -            913     1e-65  221.6  18.0   4   4   1.1e-32   2.3e-31  107.9   0.0   166   357   827  1020   821  1029 0.93 -
scaffold_10:4800768-4799098   -            557 8828at71240          -            913   1.1e-65  221.5   9.5   1   4   2.8e-22   6.1e-21   73.4   0.9   211   366    70   224    52   226 0.93 -
scaffold_10:4800768-4799098   -            557 8828at71240          -            913   1.1e-65  221.5   9.5   2   4   1.7e-21   3.6e-20   70.8   0.1   235   365   198   328   197   332 0.98 -
scaffold_10:4800768-4799098   -            557 8828at71240          -            913   1.1e-65  221.5   9.5   3   4   4.9e-20   1.1e-18   66.0   0.2   233   361   336   463   330   464 0.92 -
scaffold_10:4800768-4799098   -            557 8828at71240          -            913   1.1e-65  221.5   9.5   4   4   9.7e-13   2.1e-11   41.8   0.1   409   502   446   540   446   553 0.67 -
scaffold_5:13248518-13247238  -            427 8828at71240          -            913   1.2e-65  221.3   0.0   1   3   6.5e-17   1.4e-15   55.6   0.0   202   361     1   158     1   161 0.89 -
scaffold_5:13248518-13247238  -            427 8828at71240          -            913   1.2e-65  221.3   0.0   2   3   6.6e-35   1.5e-33  115.2   0.0   139   364   106   336   106   337 0.95 -
scaffold_5:13248518-13247238  -            427 8828at71240          -            913   1.2e-65  221.3   0.0   3   3   6.5e-19   1.4e-17   62.2   0.0   232   348   309   425   309   427 0.98 -
scaffold_11:4753954-4752986   -            323 8828at71240          -            913   1.4e-65  221.1  15.3   1   3   5.1e-14   1.1e-12   46.1   0.1   249   359     2   112     1   113 0.97 -
scaffold_11:4753954-4752986   -            323 8828at71240          -            913   1.4e-65  221.1  15.3   2   3   2.5e-29   5.5e-28   96.7   2.2   232   366    55   189    45   196 0.96 -
scaffold_11:4753954-4752986   -            323 8828at71240          -            913   1.4e-65  221.1  15.3   3   3   1.4e-30   3.2e-29  100.8   1.3   233   357   197   321   194   323 0.98 -
scaffold_7:3566410-3565532    -            293 8828at71240          -            913   1.6e-65  220.9   6.5   1   2   1.1e-35   2.3e-34  117.8   1.2   199   359    25   187     4   188 0.89 -
scaffold_7:3566410-3565532    -            293 8828at71240          -            913   1.6e-65  220.9   6.5   2   2   1.4e-33   3.1e-32  110.8   0.5   247   359   180   292   179   293 0.98 -
scaffold_5:6019656-6016699    -            986 8828at71240          -            913   1.6e-64  217.6  17.1   1   6   8.6e-06   0.00019   18.8   0.0   697   804   140   253   124   268 0.53 -
scaffold_5:6019656-6016699    -            986 8828at71240          -            913   1.6e-64  217.6  17.1   2   6   2.7e-18   5.9e-17   60.2   0.0   157   328   304   478   293   487 0.93 -
scaffold_5:6019656-6016699    -            986 8828at71240          -            913   1.6e-64  217.6  17.1   3   6   5.3e-05    0.0012   16.2   0.1   218   277   509   567   485   569 0.67 -
scaffold_5:6019656-6016699    -            986 8828at71240          -            913   1.6e-64  217.6  17.1   4   6     4e-22   8.9e-21   72.9   1.3   199   337   523   662   523   665 0.95 -
scaffold_5:6019656-6016699    -            986 8828at71240          -            913   1.6e-64  217.6  17.1   5   6   6.3e-11   1.4e-09   35.8   0.5   163   310   661   809   659   833 0.85 -
scaffold_5:6019656-6016699    -            986 8828at71240          -            913   1.6e-64  217.6  17.1   6   6   1.9e-10   4.2e-09   34.2   0.9   392   462   859   929   842   950 0.89 -
scaffold_6:33116756-33114897  -            620 8828at71240          -            913   9.3e-64  215.1  12.1   1   3   1.4e-25   3.1e-24   84.3   0.2   140   354    92   312    79   319 0.90 -
scaffold_6:33116756-33114897  -            620 8828at71240          -            913   9.3e-64  215.1  12.1   2   3   8.4e-29   1.9e-27   95.0   3.8   222   368   319   462   313   470 0.91 -
